# Constructed from biom file
#OTU ID	007-1	011-1	014-1	021-1	023-1	024-1	026-1	027-1	028-1	029-1	030-1	033-1	034-1	035-1	037-1	038-1	039-1	040-1	041-1	043-1	044-1	046-1	047-1	050-1	051-1	052-1	055-1	057-1
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.000360425301856	0.00752445447705	0.0166732051785	0.0	0.000351741118537	0.00762151279839	0.00386630082315	0.00178890876565	0.000346200450061	0.00205468626521	0.000147188695908	0.000135556459265	0.000635223122122	0.000550736610216	0.0	0.00265376209803	0.000821982151245	0.0	0.0	0.000450349020491	0.00264270613108	0.0081202487906	0.00139109697933	0.0	0.00497131931166	0.000712976166225	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.0	0.000376222723853	0.000392310710082	0.0	0.0	0.000287604256543	0.00261910700923	0.0	0.0	0.0	0.000294377391816	0.0	0.0	0.000137684152554	0.0	0.000780518264127	0.000117426021606	0.0	9.7742156192e-05	0.0	0.000264270613108	0.0	0.0	0.0	0.0	0.00774088409045	0.00020667562261	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__	0.000360425301856	0.00225733634312	0.0	0.000146649068778	0.000879352796342	0.0	0.000124719381392	0.0	0.0	0.0	0.0	0.0	0.0	0.000550736610216	0.0	0.0	0.0	0.0	0.0	0.0	0.000396405919662	0.0	0.0	0.0	0.00050987890376	0.000101853738032	0.0	0.000128468653649
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	0.000180212650928	0.00940556809631	0.0	0.000293298137557	0.000879352796342	0.0	0.000498877525567	0.00245974955277	0.000346200450061	0.0	0.0	0.000542225837061	0.0	0.000275368305108	0.0	0.00140493287543	0.000352278064819	0.0	0.0	0.000225174510245	0.000396405919662	0.0	0.000198728139905	0.000378572780617	0.00165710643722	0.000611122428193	0.00020667562261	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__	0.0	0.00451467268623	0.00147116516281	0.0	0.0	0.00143802128271	0.00162135195809	0.000447227191413	0.0	0.000316105579263	0.000588754783633	0.0	0.0	0.000137684152554	0.0	0.000936621916953	0.000117426021606	0.0	0.000684195093344	0.0	0.000792811839323	0.0	0.0	0.000567859170926	0.0	0.00183336728458	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	0.0	0.00338600451467	0.0	0.0	0.0	0.0	0.0	0.00268336314848	0.00017310022503	0.0	0.000147188695908	0.0	0.0	0.000137684152554	0.0	0.000156103652825	0.0	0.0	9.7742156192e-05	0.0	0.000132135306554	0.0	0.000198728139905	0.0	0.00025493945188	0.00183336728458	0.0	6.42343268243e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	0.000180212650928	0.0195635816403	0.00255001961554	0.0	0.000527611677805	0.00244463618062	0.00137191319531	0.00223613595707	0.000692400900121	0.000158052789632	0.000588754783633	0.00122000813339	0.00015880578053	0.000413052457662	0.0	0.00468310958476	0.0	0.000352692217258	9.7742156192e-05	0.0	0.00330338266385	0.000518313752592	0.000198728139905	0.00113571834185	0.0	0.00478712568751	0.0	0.000128468653649
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.00108127590557	0.0225733634312	0.00147116516281	0.0	0.000175870559268	0.0	0.0402843601896	0.00805008944544	0.00346200450061	0.0	0.000294377391816	0.0	0.00015880578053	0.00371747211896	0.000193873594416	0.0237277552295	0.00328792860498	0.000117564072419	0.0	0.0	0.00700317124736	0.000172771250864	0.000198728139905	0.00776074200265	0.00025493945188	0.000203707476064	0.000103337811305	0.00314748201439
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.577941971526	0.00263355906697	0.000588466065124	0.0	0.0	0.00143802128271	0.000498877525567	0.00245974955277	0.0	0.0	0.0	0.000271112918531	0.00127044624424	0.00413052457662	0.00853043815432	0.00889790821105	0.0225457961484	0.0	0.0	0.000225174510245	0.0	0.0	0.0	0.000189286390309	0.00344168260038	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	0.000180212650928	0.0	0.00166732051785	0.0	0.0	0.000143802128271	0.000873035669743	0.0	0.000692400900121	0.0	0.0	0.000813338755592	0.0	0.0	0.0	0.0012488292226	0.000587130108032	0.0	0.000390968624768	0.0	0.000924947145877	0.0	0.0	0.000567859170926	0.0006373486297	0.00325931961703	0.0	0.000128468653649
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0160389259326	0.068848758465	0.185170655159	0.00982548760815	0.00474850510025	0.179896462468	0.0145921676228	0.0635062611807	0.022676129479	0.0146989094358	0.000735943479541	0.00379558085943	0.00333492139114	0.0133553627977	0.0011632415665	0.226350296597	0.0864255519023	0.00105807665178	0.00703743524582	0.00450349020491	0.145745243129	0.0164132688321	0.00655802861685	0.0160893431762	0.0164435946463	0.0367691994296	0.00279012090524	0.00205549845838
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	0.0	0.0	0.0	0.0	0.00298979950756	0.00517687661777	0.000124719381392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012488292226	0.0	0.0	0.000293226468576	0.000225174510245	0.0	0.0	0.0	0.0	0.0	0.003157465879	0.0	0.00250513874615
k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__	0.0	0.0	0.0	0.0	0.000175870559268	0.0	0.0	0.0	0.0	0.000158052789632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000198728139905	0.0	0.00012746972594	0.0	0.0	6.42343268243e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	0.0160389259326	0.148984198646	0.0705178501373	0.0315295497874	0.0902215969047	0.085274662065	0.0268146669993	0.0386851520572	0.0527955686342	0.116642958748	0.158080659405	0.0673715602548	0.052405907575	0.067602918904	0.0422644435828	0.0407430533874	0.0372240488492	0.143663296497	0.0378262144463	0.0901823913533	0.0486257928118	0.0392190739461	0.0991653418124	0.022714366837	0.144040790312	0.145854552862	0.068409631084	0.128918293936
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	0.0196431789512	0.000752445447705	0.00205963122793	0.0020530869629	0.00105522335561	0.0010066148979	0.0	0.00626118067979	0.00121170157521	0.00616405879564	0.0206064174271	0.0136912023858	0.0020644751469	0.000413052457662	0.000969367972082	0.000312207305651	0.00281822451855	0.000822948506936	0.0060600136839	0.000788110785859	0.00594608879493	0.00207325501037	0.0129173290938	0.000567859170926	0.00471637985978	0.000203707476064	0.00630360648961	0.0115621788284
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.000720850603712	0.148231753198	0.0172616712436	0.00263968323801	0.0225114315864	0.0212827149842	0.00661012721377	0.0147584973166	0.0190410247533	0.0099573257468	0.020753606123	0.0101667344449	0.0193743052247	0.0348340905962	0.0267545560295	0.0188885419919	0.0072804133396	0.0286856336704	0.0187664939889	0.0639495609097	0.0166490486258	0.00708362128542	0.0210651828299	0.010410751467	0.0230720203952	0.047361988185	0.015914022941	0.034365364851
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000147188695908	0.000135556459265	0.0	0.0	0.0	0.0	0.000352278064819	0.0	0.000195484312384	0.0	0.000132135306554	0.0	0.000397456279809	0.0	0.00050987890376	0.0	0.000310013433915	0.000385405960946
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00107516371811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	0.000540637952784	0.0	0.000196155355041	0.00087989441267	0.0	0.000143802128271	0.0	0.000894454382826	0.000519300675091	0.000632211158527	0.000147188695908	0.0	0.0	0.0	0.0	0.000156103652825	0.000469704086426	0.0	0.000390968624768	0.0	0.000132135306554	0.000172771250864	0.000198728139905	0.000567859170926	0.00012746972594	0.000407414952129	0.000103337811305	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.032618489818	0.245673438676	0.371322087093	0.126851444493	0.241822018994	0.373022720736	0.405712147668	0.362254025045	0.595118573654	0.174332226964	0.236532234324	0.21960146401	0.484675242179	0.364312267658	0.320860798759	0.32485170153	0.269610145608	0.464260521984	0.299677450885	0.45868047737	0.107558139535	0.14599170698	0.335453100159	0.00265000946432	0.236711281071	0.325218985537	0.266611553167	0.274409044193
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.0	0.00188111361926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000316105579263	0.00161907565499	0.0	0.0	0.0	0.00155098875533	0.0	0.0	0.0	0.00048871078096	0.000112587255123	0.0	0.0	0.0	0.0	0.0	0.0	0.000930040301746	0.00192702980473
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	0.000540637952784	0.0489089541008	0.0	0.0	0.000527611677805	0.00129421915444	0.00673484659516	0.0	0.000865501125151	0.0	0.00132469826317	0.00189779042971	0.0	0.00068842076277	0.0	0.00109272556978	0.000117426021606	0.0	0.000195484312384	0.00236433235758	0.00132135306554	0.0	0.0	0.000189286390309	0.00790312300829	0.0447137909961	0.000310013433915	0.00282631038027
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0.129753108668	0.0402558314522	0.205374656728	0.158234345212	0.246746394654	0.236410698878	0.186206036418	0.137075134168	0.188852345508	0.132606290501	0.247865763909	0.274637386471	0.2275686835	0.161916563404	0.333462582396	0.150015610365	0.1842414279	0.278391723489	0.188251392826	0.240373789687	0.226083509514	0.241879751209	0.266693163752	0.0353965549877	0.295729764181	0.0956406600122	0.181461196652	0.294642857143
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	0.0178410524419	0.00225733634312	0.00304040800314	0.00263968323801	0.0114315863524	0.000575208513086	0.00212022948366	0.00916815742397	0.00328890427558	0.000790263948159	0.00986164262585	0.0188423478379	0.00460536763538	0.012666942035	0.002326483133	0.0145176397128	0.136918741193	0.00164589701387	0.00703743524582	0.00123845980635	0.0157241014799	0.0164132688321	0.0411367249603	0.0143857656634	0.00242192479286	0.00305561214097	0.0246977369019	0.00783658787256
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000135556459265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000132135306554	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	0.000180212650928	0.00338600451467	0.0153981953707	0.00674585716381	0.00809004572635	0.00115041702617	0.0	0.0169946332737	0.00259650337545	0.00790263948159	0.0108919634972	0.00203334688898	0.0088931237097	0.0119785212722	0.00252035672741	0.00296596940368	0.00317050258337	0.00223371737597	0.00195484312384	0.00540418824589	0.00951374207188	0.00328265376641	0.00993640699523	0.00283929585463	0.0128744423199	0.0144632308006	0.00465020150873	0.00674460431655
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	0.0	0.110985703536	0.0	0.0	0.0	0.00316364682197	0.000249438762784	0.0	0.00017310022503	0.0	0.000147188695908	0.0	0.0	0.0	0.0	0.000624414611302	0.000234852043213	0.000235128144839	0.0	0.0	0.000264270613108	0.000172771250864	0.00139109697933	0.00397501419648	0.00050987890376	0.000712976166225	0.000103337811305	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales;f__Anaerobrancaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103337811305	6.42343268243e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.7742156192e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020667562261	6.42343268243e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	0.000720850603712	0.0395033860045	0.000980776775206	0.0129051180525	0.00140696447415	0.00258843830889	0.0164629583437	0.000447227191413	0.00207720270036	0.0218112849692	0.00647630261996	0.000813338755592	0.00222328092743	0.00413052457662	0.00135711516092	0.00156103652825	0.00317050258337	0.0054079473313	0.00048871078096	0.000225174510245	0.00528541226216	0.00138217000691	0.0170906200318	0.1289040318	0.00165710643722	0.00305561214097	0.00330680996177	0.00918550873587
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000137684152554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0187393526405	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000198728139905	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__	0.0	0.0	0.00843468026677	0.0	0.0	0.0	0.0	0.000223613595707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000235128144839	0.000586452937152	0.0	0.0	0.0	0.0	0.0	0.00038240917782	0.0	0.0059935930557	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000567859170926	0.00012746972594	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.42343268243e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	0.0	0.000376222723853	9.80776775206e-05	0.000146649068778	0.00263805838903	0.0	0.0	0.00201252236136	0.0	0.000158052789632	0.000147188695908	0.0	0.000635223122122	0.00357978796641	0.0	0.0	0.0179661813058	0.000470256289678	0.00518033427817	0.000225174510245	0.000528541226216	0.00120939875605	0.0	0.0	0.0006373486297	0.0	0.0277978712411	0.000256937307297
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017310022503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117426021606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0.0	0.0	0.0	0.0	0.000527611677805	0.0	0.000249438762784	0.000223613595707	0.00017310022503	0.0	0.0	0.00108445167412	0.00015880578053	0.0	0.0	0.000156103652825	0.000234852043213	0.000235128144839	0.000390968624768	0.0	0.0	0.0	0.000397456279809	0.0	0.0	0.000101853738032	0.000516689056526	0.000128468653649
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	0.0	0.0	0.0	0.0	0.00175870559268	0.0	0.0	0.000894454382826	0.0	0.0	0.00103032087136	0.000135556459265	0.00015880578053	0.0017898939832	0.000387747188833	0.0	0.00669328323156	0.00246884552081	0.00459388134102	0.00236433235758	0.000528541226216	0.00155494125777	0.00357710651828	0.00170357751278	0.00203951561504	0.000203707476064	0.00423685026351	0.000513874614594
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000158052789632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	0.0045053162732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
