# Constructed from biom file
#OTU ID	007-1	011-1	014-1	021-1	023-1	024-1	026-1	027-1	028-1	029-1	030-1	033-1	034-1	035-1	037-1	038-1	039-1	040-1	041-1	043-1	044-1	046-1	047-1	050-1	051-1	052-1	055-1	057-1
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000305561214097	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__;s__	0.0	0.000376222723853	9.80776775206e-05	0.0	0.0	0.0	0.0	0.0	0.00017310022503	0.000158052789632	0.000147188695908	0.0	0.00015880578053	0.0	0.0	0.0	0.0	0.000117564072419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000223613595707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000156103652825	0.000117426021606	0.0	0.0	0.0	0.0	0.000345542501728	0.0	0.0	0.0	0.000101853738032	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__gubbeenense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101853738032	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__;s__	0.0	0.0	9.80776775206e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00132409859442	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__palustris	0.0	0.0	0.000196155355041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__	0.0	0.0	9.80776775206e-05	0.0	0.0	0.0	0.0	0.00067084078712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000198728139905	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__dentocariosa	0.0	0.0	0.0	0.000146649068778	0.0	0.000143802128271	0.000124719381392	0.0	0.0	0.0	0.000147188695908	0.0	0.0	0.000137684152554	0.0	0.0	0.000117426021606	0.0	0.0	0.0	0.0	0.0	0.0	0.000378572780617	0.0	0.0	0.000103337811305	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__mucilaginosa	0.0	0.000376222723853	0.000196155355041	0.000293298137557	0.0	0.0	0.0	0.00603756708408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0110833593506	0.000469704086426	0.000117564072419	0.0	0.0	0.0	0.000691085003455	0.000198728139905	0.00283929585463	0.00025493945188	0.0	0.0	0.000128468653649
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000193873594416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__;s__	0.0	0.00112866817156	9.80776775206e-05	0.0	0.000175870559268	0.000431406384814	0.00124719381392	0.00067084078712	0.000346200450061	0.0	0.000883132175449	0.000271112918531	0.0	0.0	0.0	0.0	0.0	0.000235128144839	9.7742156192e-05	0.000337761765368	0.0	0.0	0.0	0.0	0.00484384958572	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes	0.0	0.000752445447705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117426021606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__	0.00828978194269	0.0	0.0	0.0	0.00773830460781	0.0165372447512	0.0202045397855	0.00201252236136	0.0332352432058	0.0282914493441	0.0303208713571	0.00203334688898	0.0179450531999	0.091697645601	0.0242341993021	0.0240399625351	0.000821982151245	0.0135198683282	0.000879679405728	0.0251069578924	0.0664640591966	0.151693158258	0.00298092209857	0.0	0.0100701083493	0.0088612752088	0.0237676966002	0.0221608427544
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__adolescentis	0.0	0.0	0.0	0.0	0.159690467816	0.0	0.0	0.0	0.0	0.13734787419	0.0267883426553	0.0	0.0	0.0817843866171	0.00697944939899	0.0179519200749	0.00152653828088	0.000940512579356	0.00518033427817	0.0177887863094	0.0910412262156	0.0	0.000993640699523	0.0	0.0166985340982	0.125178244042	0.00124005373566	0.0273638232271
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__animalis	0.0	0.0	0.0	0.0	0.0	0.0	0.000374158144176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101853738032	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__breve	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212913276787	0.0	0.0	0.000135556459265	0.00015880578053	0.000137684152554	0.000193873594416	0.0	0.0	0.0	0.0	0.0	0.0	0.000172771250864	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__longum	0.10091908452	0.0	0.0	0.0	0.000879352796342	0.0326430831176	0.00174607133949	0.000894454382826	0.0102129132768	0.061798640746	0.00147188695908	0.0188423478379	0.0479593457202	0.0235439900867	0.0548662272199	0.00343428036216	0.00305307656177	0.00352692217258	0.00293226468576	0.0111461382571	0.0	0.0965791292329	0.00476947535771	0.0	0.00356915232632	0.0283153391729	0.0275911956185	0.00706577595067
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__pseudolongum	0.0	0.0	0.0	0.0	0.0	0.0	0.00823147917186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia;s__	0.0	0.0218209179834	0.000490388387603	0.0	0.0	0.000143802128271	0.0	0.00111806797853	0.0	0.0	0.0	0.0	0.00015880578053	0.0	0.0	0.0	0.000704556129638	0.0	0.0	0.0	0.000132135306554	0.0	0.0	0.0	0.0	0.000407414952129	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__;s__	0.000180212650928	0.000752445447705	9.80776775206e-05	0.00087989441267	0.0284910306015	0.00790911705493	0.00249438762784	0.0360017889088	0.0121170157521	0.0766556029714	0.0170738887253	0.000271112918531	0.0122280451008	0.0	0.0131834044203	0.0227911333125	0.00234852043213	0.0129320479661	0.00195484312384	0.00945732943031	0.00251057082452	0.00518313752592	0.0121224165342	0.0	0.109241555131	0.0576492157262	0.0207709000723	0.0179856115108
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia;s__	0.000180212650928	0.0	0.019027069439	0.00102654348145	0.000351741118537	0.00445786597642	0.000748316288351	0.0	0.00536610697594	0.00142247510669	0.000441566087724	0.00325335502237	0.0015880578053	0.0	0.0	0.00889790821105	0.00140911225928	0.000235128144839	9.7742156192e-05	0.00112587255123	0.0	0.00172771250864	0.000794912559618	0.000946431951543	0.00688336520076	0.0	0.00361682339568	0.00192702980473
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium;s__	0.0	0.0	9.80776775206e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000147188695908	0.0	0.0	0.0	0.0	0.000624414611302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101853738032	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	0.0	0.0	0.0	0.0	0.0107281041154	0.000143802128271	0.0	0.0272808586762	0.00501990652588	0.00284495021337	0.00456284957315	0.000135556459265	0.0	0.000826104915324	0.00853043815432	0.0138932251015	0.0	0.00411474253468	0.000390968624768	0.00258950686782	0.0	0.00587422252937	0.0425278219396	0.0	0.0121096239643	0.0085557139947	0.00899038958355	0.0042394655704
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__aerofaciens	0.0	0.0	0.0	0.0	0.011783327471	0.0	0.0	0.0552325581395	0.00380820495067	0.00252884463411	0.00235501913453	0.0	0.0	0.00206526228831	0.00775494377666	0.00842959725258	0.0	0.00199858923113	0.000879679405728	0.00202657059221	0.0	0.00777470628887	0.0276232114467	0.0	0.0113448056087	0.0	0.00320347215046	0.00404676258993
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__stercoris	0.00612723013156	0.0	0.0	0.0	0.0	0.00287604256543	0.0	0.0	0.0	0.0	0.000441566087724	0.0	0.0	0.0	0.0	0.000312207305651	0.0	0.0	0.0	0.0	0.0	0.000863856254319	0.0	0.0	0.0	0.000101853738032	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella;s__	0.000180212650928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella;s__lenta	0.000720850603712	0.00376222723853	0.000588466065124	0.0	0.0	0.0	0.000249438762784	0.000447227191413	0.0	0.0	0.0	0.0	0.0	0.000275368305108	0.0	0.0	0.0	0.0	0.0	0.0	0.00158562367865	0.0	0.0	0.0	0.0	0.0025463434508	0.000103337811305	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enterococcus;s__casseliflavus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000790263948159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117564072419	0.0	0.0	0.0	0.0	0.0	0.0	0.00050987890376	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Slackia;s__	0.0	0.0	0.0	0.000439947206335	0.00633134013366	0.0	0.0	0.0199016100179	0.00138480180024	0.00110636952742	0.00235501913453	0.0	0.000794028902652	0.00068842076277	0.002326483133	0.00140493287543	0.0	0.000117564072419	0.000195484312384	0.00112587255123	0.0	0.00362819626814	0.0121224165342	0.0	0.0025493945188	0.0	0.00692363335745	0.000706577595067
k__Bacteria;p__Actinobacteria;c__OPB41;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000474158368895	0.0	0.0	0.0	0.0	0.0	0.000156103652825	0.0	0.0	0.0	0.0	0.0	0.0	0.000198728139905	0.0	0.00114722753346	0.000101853738032	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__;s__	0.0	0.000376222723853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00316105579263	0.0017662643509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00416572843954	0.0	0.0	0.0	0.0	0.0	0.000203707476064	0.0	0.0152235354573
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__5-7N15;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000172771250864	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.0187421156965	0.00300978179082	0.0535504119262	0.495967150609	0.101301442139	0.00532067874605	0.0	0.119409660107	0.0039813051757	0.00110636952742	0.0345893435384	0.104107360716	0.0692393203113	0.0429574555969	0.0443970531214	0.00140493287543	0.103217472992	0.00387961438984	0.206040465253	0.0226300382797	0.0317124735729	0.129405666897	0.0176868044515	0.00397501419648	0.0141491395793	0.00712976166225	0.159863594089	0.0216469681398
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__barnesiae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000158052789632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000770811921891
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__caccae	0.000540637952784	0.0	0.0	0.0033729285819	0.00123109391488	0.0	0.0	0.00134168157424	0.000346200450061	0.0	0.00132469826317	0.0638470923139	0.0	0.0198265179678	0.000969367972082	0.0	0.0400422733678	0.000470256289678	0.0	0.00112587255123	0.0	0.0196959225985	0.000198728139905	0.000189286390309	0.0038240917782	0.0	0.0	0.00250513874615
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__coprophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000632211158527	0.0036797173977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000225174510245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00828622816033
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__eggerthii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00199858923113	0.0	0.000450349020491	0.0	0.0	0.0	0.0	0.00038240917782	0.000712976166225	0.0	0.000321171634121
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__fragilis	0.0	0.000752445447705	0.0038250294233	0.00117319255023	0.000527611677805	0.000287604256543	0.0	0.000223613595707	0.0	0.0	0.0	0.00189779042971	0.000476417341591	0.0106016797467	0.0	0.0	0.00798496946923	0.000822948506936	0.000195484312384	0.000225174510245	0.00277484143763	0.00172771250864	0.0	0.0	0.00012746972594	0.0	0.00537356618787	6.42343268243e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__ovatus	0.000360425301856	0.0	0.000686543742644	0.00469277020091	0.00123109391488	0.000143802128271	0.000124719381392	0.000894454382826	0.00017310022503	0.0	0.000588754783633	0.00515114545208	0.00142925202477	0.0050943136445	0.0114385420706	0.0	0.0018788163457	0.000235128144839	0.0110448636497	0.000112587255123	0.000396405919662	0.00293711126469	0.0	0.0	0.00025493945188	0.0	0.000310013433915	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__plebeius	0.0	0.0	0.0	0.00395952485702	0.00527611677805	0.0	0.0	0.0	0.00017310022503	0.000158052789632	0.0147188695908	0.0295513081198	0.0	0.0	0.0	0.000156103652825	0.000117426021606	0.0	0.0	0.0	0.0	0.0245335176227	0.000198728139905	0.0	0.00178457616316	0.0	0.0	0.0114337101747
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uniformis	0.0111731843575	0.0	0.00519811690859	0.028449919343	0.0114315863524	0.000862812769629	0.0	0.00067084078712	0.0	0.000632211158527	0.00264939652635	0.0191134607564	0.00127044624424	0.00385515627151	0.00659170221016	0.000156103652825	0.00704556129638	0.000352692217258	0.034112012511	0.00360279216393	0.00462473572939	0.00639253628196	0.000596184419714	0.0	0.000764818355641	0.000509268690161	0.0301746409011	0.00269784172662
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__	0.00774914398991	0.000376222723853	0.0	0.0126118199149	0.00404502286317	0.000143802128271	0.0	0.00447227191413	0.00242340315042	0.000474158368895	0.00971445392994	0.017893452623	0.0107987930761	0.000275368305108	0.0323768902675	0.000156103652825	0.00434476279944	0.0148130731249	0.00312774899814	0.000112587255123	0.0	0.010193503801	0.00993640699523	0.0	0.00140216698534	0.000101853738032	0.023044331921	0.00256937307297
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__distasonis	0.00648765543341	0.00112866817156	0.0	0.0200909224226	0.00140696447415	0.0	0.0	0.00536672629696	0.000865501125151	0.0	0.00279658522225	0.0193845736749	0.000476417341591	0.00302905135619	0.00252035672741	0.0	0.00328792860498	0.000117564072419	0.03157071645	0.000225174510245	0.0	0.0186592950933	0.00238473767886	0.0	0.00012746972594	0.000305561214097	0.00506355275395	0.000192702980473
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117564072419	0.0	0.0	0.0	0.0	0.000397456279809	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000316105579263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000562936275614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000770811921891
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	0.0	0.0	0.0	0.0331426895439	0.0	0.000287604256543	0.0	0.000447227191413	0.0	0.00158052789632	0.0186929643803	0.0	0.0	0.0	0.0	0.00296596940368	0.000469704086426	0.0	0.000195484312384	0.000788110785859	0.0	0.0	0.000596184419714	0.0	0.0044614404079	0.000101853738032	0.00020667562261	0.0273638232271
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__copri	0.0	0.0	0.000392310710082	0.00117319255023	0.00246218782976	0.000143802128271	0.0	0.000894454382826	0.00017310022503	0.00316105579263	0.0273770974389	0.000813338755592	0.00015880578053	0.00192757813576	0.0	0.0334061817047	0.000234852043213	0.000117564072419	0.00048871078096	0.00180139608196	0.0	0.000172771250864	0.0131160572337	0.0	0.00012746972594	0.000203707476064	0.000516689056526	0.0063591983556
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__	0.00198233916021	0.0	0.00117693213025	0.00982548760815	0.0	0.000287604256543	0.0	0.00447227191413	0.00017310022503	0.0	0.023991757433	0.0668293344178	0.00571700809909	0.0111524163569	0.0298565335401	0.0	0.00974635979333	0.0048201269692	0.0854266445118	0.00923215492006	0.0	0.00656530753283	0.000794912559618	0.0	0.00242192479286	0.000509268690161	0.0421618270125	0.00668036998972
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__indistinctus	0.0	0.0	0.0	0.0	0.000703482237074	0.0	0.0	0.0	0.0	0.0	0.00191345304681	0.0	0.0	0.00481894533939	0.0	0.0	0.000117426021606	0.000117564072419	0.00332323331053	0.0	0.00132135306554	0.0	0.0	0.0	0.00025493945188	0.000101853738032	0.000826702490441	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__massiliensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00103032087136	0.0	0.0	0.0	0.000193873594416	0.0	0.0	0.0	0.00263903821718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00713030898006	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0181042095967	0.00528670191135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000198728139905	0.0	0.0044614404079	0.0	0.00020667562261	0.00558838643371
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__;s__	0.00216255181114	0.000376222723853	0.0	0.00351957765068	0.000527611677805	0.0	0.0	0.00134168157424	0.00121170157521	0.000158052789632	0.00117750956727	0.0120645248746	0.0015880578053	0.000275368305108	0.00426521907716	0.0	0.0158525129169	0.000587820362097	0.00146613234288	0.000225174510245	0.000264270613108	0.0043192812716	0.000596184419714	0.0	0.00242192479286	0.000101853738032	0.00671695773484	0.00224820143885
