# Constructed from biom file
#OTU ID	007-1	011-1	014-1	021-1	023-1	024-1	026-1	027-1	028-1	029-1	030-1	033-1	034-1	035-1	037-1	038-1	039-1	040-1	041-1	043-1	044-1	046-1	047-1	050-1	051-1	052-1	055-1	057-1
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000223613595707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000156103652825	0.000117426021606	0.0	0.0	0.0	0.0	0.000345542501728	0.0	0.0	0.0	0.000203707476064	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__	0.0	0.0	9.80776775206e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00132409859442	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria	0.0	0.0	0.000196155355041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	0.0	0.000376222723853	0.000294233032562	0.000439947206335	0.0	0.000143802128271	0.000124719381392	0.0067084078712	0.0	0.0	0.000147188695908	0.0	0.0	0.000137684152554	0.0	0.0110833593506	0.000587130108032	0.000117564072419	0.0	0.0	0.0	0.000691085003455	0.000397456279809	0.00321786863525	0.00025493945188	0.0	0.000103337811305	0.000128468653649
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000193873594416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__	0.0	0.00112866817156	9.80776775206e-05	0.0	0.000175870559268	0.000431406384814	0.00124719381392	0.00067084078712	0.000346200450061	0.0	0.000883132175449	0.000271112918531	0.0	0.0	0.0	0.0	0.0	0.000235128144839	9.7742156192e-05	0.000337761765368	0.0	0.0	0.0	0.0	0.00484384958572	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	0.0	0.000752445447705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117426021606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.109208866462	0.0	0.0	0.0	0.16830812522	0.0491803278689	0.030556248441	0.00290697674419	0.0647394841613	0.22743796428	0.0585811009714	0.0210112511861	0.0660632047007	0.197163706457	0.0862737495153	0.0454261629722	0.00540159699389	0.0179873030802	0.00899227836966	0.0540418824589	0.157505285412	0.248445058742	0.0087440381558	0.0	0.0303377947737	0.162456712161	0.0525989459543	0.0565904419322
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia	0.0	0.0218209179834	0.000490388387603	0.0	0.0	0.000143802128271	0.0	0.00111806797853	0.0	0.0	0.0	0.0	0.00015880578053	0.0	0.0	0.0	0.000704556129638	0.0	0.0	0.0	0.000132135306554	0.0	0.0	0.0	0.0	0.000407414952129	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	0.000180212650928	0.000752445447705	9.80776775206e-05	0.00087989441267	0.0284910306015	0.00790911705493	0.00249438762784	0.0360017889088	0.0121170157521	0.0766556029714	0.0170738887253	0.000271112918531	0.0122280451008	0.0	0.0131834044203	0.0227911333125	0.00234852043213	0.0129320479661	0.00195484312384	0.00945732943031	0.00251057082452	0.00518313752592	0.0121224165342	0.0	0.109241555131	0.0576492157262	0.0207709000723	0.0179856115108
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia	0.000180212650928	0.0	0.019027069439	0.00102654348145	0.000351741118537	0.00445786597642	0.000748316288351	0.0	0.00536610697594	0.00142247510669	0.000441566087724	0.00325335502237	0.0015880578053	0.0	0.0	0.00889790821105	0.00140911225928	0.000235128144839	9.7742156192e-05	0.00112587255123	0.0	0.00172771250864	0.000794912559618	0.000946431951543	0.00688336520076	0.0	0.00361682339568	0.00192702980473
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	0.0	0.0	9.80776775206e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000147188695908	0.0	0.0	0.0	0.0	0.000624414611302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101853738032	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	0.00612723013156	0.0	0.0	0.0	0.0225114315864	0.0030198446937	0.0	0.0825134168157	0.00882811147654	0.00537379484748	0.00735943479541	0.000135556459265	0.0	0.00289136720363	0.016285381931	0.0226350296597	0.0	0.00611333176581	0.0012706480305	0.00461607746003	0.0	0.0145127850726	0.0701510333863	0.0	0.023454429573	0.00865756773274	0.012193861734	0.00828622816033
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella	0.00090106325464	0.00376222723853	0.000588466065124	0.0	0.0	0.0	0.000249438762784	0.000447227191413	0.0	0.0	0.0	0.0	0.0	0.000275368305108	0.0	0.0	0.0	0.0	0.0	0.0	0.00158562367865	0.0	0.0	0.0	0.0	0.0025463434508	0.000103337811305	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enterococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000790263948159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117564072419	0.0	0.0	0.0	0.0	0.0	0.0	0.00050987890376	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Slackia	0.0	0.0	0.0	0.000439947206335	0.00633134013366	0.0	0.0	0.0199016100179	0.00138480180024	0.00110636952742	0.00235501913453	0.0	0.000794028902652	0.00068842076277	0.002326483133	0.00140493287543	0.0	0.000117564072419	0.000195484312384	0.00112587255123	0.0	0.00362819626814	0.0121224165342	0.0	0.0025493945188	0.0	0.00692363335745	0.000706577595067
k__Bacteria;p__Actinobacteria;c__OPB41;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000474158368895	0.0	0.0	0.0	0.0	0.0	0.000156103652825	0.0	0.0	0.0	0.0	0.0	0.0	0.000198728139905	0.0	0.00114722753346	0.000101853738032	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	0.0	0.000376222723853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00316105579263	0.0017662643509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00416572843954	0.0	0.0	0.0	0.0	0.0	0.000203707476064	0.0	0.0152235354573
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__5-7N15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000172771250864	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.0308163633087	0.00376222723853	0.0632601020008	0.537615486142	0.120998944777	0.00661489790049	0.000124719381392	0.122540250447	0.00467370607582	0.00268689742374	0.0575507801001	0.223668157788	0.0724154359219	0.0823351232273	0.0633966653742	0.00171714018108	0.160286519493	0.00775922877968	0.251392825726	0.0283719882909	0.0395084566596	0.184692467173	0.018680445151	0.00416430058679	0.021287444232	0.00835200651864	0.195721814612	0.0477261048304
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	0.0142367994233	0.00150489089541	0.0	0.0327027423376	0.00545198733732	0.000143802128271	0.0	0.00983899821109	0.00328890427558	0.000474158368895	0.0125110391522	0.037278026298	0.0112752104177	0.0033044196613	0.034897246995	0.000156103652825	0.00763269140442	0.0149306371973	0.0346984654481	0.000337761765368	0.0	0.0288527988943	0.0123211446741	0.0	0.00152963671128	0.000407414952129	0.028107884675	0.00276207605344
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117564072419	0.0	0.0	0.0	0.0	0.000397456279809	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000316105579263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000562936275614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000770811921891
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.0	0.0	0.000392310710082	0.0343158820941	0.00246218782976	0.000431406384814	0.0	0.00134168157424	0.00017310022503	0.00474158368895	0.0460700618193	0.000813338755592	0.00015880578053	0.00192757813576	0.0	0.0363721511083	0.000704556129638	0.000117564072419	0.000684195093344	0.00258950686782	0.0	0.000172771250864	0.0137122416534	0.0	0.00458891013384	0.000305561214097	0.000723364679136	0.0337230215827
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	0.00198233916021	0.0	0.00117693213025	0.00982548760815	0.0	0.000287604256543	0.0	0.00447227191413	0.00017310022503	0.0	0.023991757433	0.0668293344178	0.00571700809909	0.0111524163569	0.0298565335401	0.0	0.00974635979333	0.0048201269692	0.0854266445118	0.00923215492006	0.0	0.00656530753283	0.000794912559618	0.0	0.00242192479286	0.000509268690161	0.0421618270125	0.00668036998972
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	0.0	0.0	0.0	0.0	0.000703482237074	0.0	0.0	0.0	0.0	0.0	0.00294377391816	0.0	0.0	0.00481894533939	0.000193873594416	0.0	0.000117426021606	0.000117564072419	0.00596227152771	0.0	0.00132135306554	0.0	0.0	0.0	0.00025493945188	0.000101853738032	0.0079570114705	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0181042095967	0.00528670191135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000198728139905	0.0	0.0044614404079	0.0	0.00020667562261	0.00558838643371
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__	0.00216255181114	0.000376222723853	0.0	0.00351957765068	0.000527611677805	0.0	0.0	0.00134168157424	0.00121170157521	0.000158052789632	0.00117750956727	0.0120645248746	0.0015880578053	0.000275368305108	0.00426521907716	0.0	0.0158525129169	0.000587820362097	0.00146613234288	0.000225174510245	0.000264270613108	0.0043192812716	0.000596184419714	0.0	0.00242192479286	0.000101853738032	0.00671695773484	0.00224820143885
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas	0.0	0.0	0.0	0.0020530869629	0.000527611677805	0.0	0.0	0.000223613595707	0.0	0.0	0.00235501913453	0.00122000813339	0.0	0.000413052457662	0.0	0.0	0.00152653828088	0.0	9.7742156192e-05	0.000112587255123	0.0	0.000172771250864	0.000596184419714	0.0	0.000764818355641	0.0	0.00330680996177	0.000513874614594
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter	0.0	0.0	0.000588466065124	0.00307963044435	0.000703482237074	0.0	0.0	0.000447227191413	0.0	0.000158052789632	0.00647630261996	0.00393113731869	0.000794028902652	0.000963789067878	0.000193873594416	0.0	0.00140911225928	0.000705384434517	0.00371420193529	0.000112587255123	0.0	0.000863856254319	0.0	0.0	0.00012746972594	0.000305561214097	0.00165340498088	0.000128468653649
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__	0.0	0.0	0.0	0.00190643789412	0.0	0.0	0.0	0.0	0.0	0.000158052789632	0.0	0.0	0.00269969826902	0.0	0.0	0.0	0.0	0.0	0.0	0.000112587255123	0.0	0.0	0.00158982511924	0.0	0.000892288081581	0.0	0.0	0.00102774922919
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella	0.0	0.0	0.0	0.0114386273647	0.00228631727049	0.000287604256543	0.0	0.0	0.0	0.0	0.00471003826906	0.0035244679409	0.0	0.0	0.00135711516092	0.000468310958476	0.0	0.000822948506936	0.0	0.0010132852961	0.0	0.0	0.000794912559618	0.0	0.000892288081581	0.0	0.0	0.00192702980473
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00706505740359	0.000542225837061	0.0	0.0	0.0	0.00171714018108	0.0	0.0	0.0210145635813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015880578053	0.0	0.0	0.0	0.0	0.000117564072419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__	0.0	0.0	0.0	0.0	0.000175870559268	0.000719010641357	0.000249438762784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00140493287543	0.0	0.0	0.000293226468576	0.0	0.0	0.0	0.0	0.0	0.0	0.00112039111835	0.0	0.00147738951696
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.00124719381392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__	0.000360425301856	0.00752445447705	0.0166732051785	0.0	0.000351741118537	0.00762151279839	0.00386630082315	0.00178890876565	0.000346200450061	0.00205468626521	0.000147188695908	0.000135556459265	0.000635223122122	0.000550736610216	0.0	0.00265376209803	0.000821982151245	0.0	0.0	0.000450349020491	0.00264270613108	0.0081202487906	0.00139109697933	0.0	0.00497131931166	0.000712976166225	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101853738032	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101853738032	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	0.0	0.000376222723853	0.000392310710082	0.0	0.0	0.000287604256543	0.00261910700923	0.0	0.0	0.0	0.000294377391816	0.0	0.0	0.000137684152554	0.0	0.000780518264127	0.000117426021606	0.0	9.7742156192e-05	0.0	0.000264270613108	0.0	0.0	0.0	0.0	0.00753717661438	0.00020667562261	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__;g__	0.000360425301856	0.00225733634312	0.0	0.000146649068778	0.000879352796342	0.0	0.000124719381392	0.0	0.0	0.0	0.0	0.0	0.0	0.000550736610216	0.0	0.0	0.0	0.0	0.0	0.0	0.000396405919662	0.0	0.0	0.0	0.00050987890376	0.000101853738032	0.0	0.000128468653649
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__	0.0	0.00112866817156	0.0	0.000146649068778	0.000175870559268	0.0	0.000374158144176	0.00245974955277	0.00017310022503	0.0	0.0	0.000135556459265	0.0	0.000137684152554	0.0	0.000312207305651	0.0	0.0	0.0	0.0	0.000132135306554	0.0	0.0	0.0	0.0006373486297	0.000509268690161	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__Gemella	0.000180212650928	0.00827689992476	0.0	0.000146649068778	0.000703482237074	0.0	0.000124719381392	0.0	0.00017310022503	0.0	0.0	0.000406669377796	0.0	0.000137684152554	0.0	0.00109272556978	0.000352278064819	0.0	0.0	0.000225174510245	0.000264270613108	0.0	0.000198728139905	0.000378572780617	0.00101975780752	0.000101853738032	0.00020667562261	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__;g__	0.0	0.00451467268623	0.00147116516281	0.0	0.0	0.00143802128271	0.00162135195809	0.000447227191413	0.0	0.000316105579263	0.000588754783633	0.0	0.0	0.000137684152554	0.0	0.000936621916953	0.000117426021606	0.0	0.000684195093344	0.0	0.000792811839323	0.0	0.0	0.000567859170926	0.0	0.00183336728458	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__	0.0	0.000752445447705	0.0	0.0	0.0	0.0	0.0	0.00134168157424	0.00017310022503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.7742156192e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000101853738032	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00134168157424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000132135306554	0.0	0.000198728139905	0.0	0.0	0.000305561214097	0.0	6.42343268243e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus	0.0	0.000376222723853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000137684152554	0.0	0.000156103652825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000712976166225	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Alkalibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000305561214097	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Alloiococcus	0.0	0.000376222723853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000147188695908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025493945188	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia	0.0	0.00188111361926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000203707476064	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Marinilactibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000203707476064	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.000124719381392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium	0.0	0.000376222723853	0.0	0.0	0.0	0.0	0.0	0.000223613595707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000156103652825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Desemzia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000624414611302	0.0	0.000117564072419	0.0	0.0	0.00066067653277	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	0.000180212650928	0.0191873589165	0.00255001961554	0.0	0.000527611677805	0.00244463618062	0.00124719381392	0.00201252236136	0.000692400900121	0.000158052789632	0.000588754783633	0.00122000813339	0.00015880578053	0.000413052457662	0.0	0.00390259132064	0.0	0.000235128144839	9.7742156192e-05	0.0	0.00264270613108	0.000518313752592	0.000198728139905	0.00113571834185	0.0	0.00478712568751	0.0	0.000128468653649
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__	0.0	0.00413844996238	0.000392310710082	0.0	0.0	0.0	0.00810675979047	0.00268336314848	0.00121170157521	0.0	0.000147188695908	0.0	0.0	0.0	0.0	0.0012488292226	0.000939408172851	0.0	0.0	0.0	0.0	0.0	0.0	0.00170357751278	0.0	0.0	0.0	6.42343268243e-05
